fid,DN,area_m2,distance,angle,Latitude,Longitude,geometry
955,1,17841994.04,30390.0,45.0,25.3783893,74.4776309,POINT (447450 2806950)
955,1,17841994.04,30400.0,45.0,25.3783897,74.4777303,POINT (447460 2806950)
955,1,17841994.04,30410.0,45.0,25.37848,74.4777299,POINT (447460 2806960)
955,1,17841994.04,30420.0,45.0,25.3784803,74.4778293,POINT (447470 2806960)
955,1,17841994.04,30430.0,45.0,25.3785706,74.4778289,POINT (447470 2806970)
955,1,17841994.04,30440.0,45.0,25.378571,74.4779283,POINT (447480 2806970)
955,1,17841994.04,30450.0,0.0,25.3786613,74.4779279,POINT (447480 2806980)
955,1,17841994.04,30460.0,45.0,25.3787516,74.4779275,POINT (447480 2806990)
955,1,17841994.04,30470.0,45.0,25.3787519,74.4780269,POINT (447490 2806990)
955,1,17841994.04,30480.0,45.0,25.3788422,74.4780265,POINT (447490 2807000)
955,1,17841994.04,30490.0,45.0,25.3788426,74.4781259,POINT (447500 2807000)
955,1,17841994.04,30500.0,0.0,25.3789329,74.4781255,POINT (447500 2807010)
955,1,17841994.04,30510.0,45.0,25.3790232,74.4781251,POINT (447500 2807020)
955,1,17841994.04,30520.0,45.0,25.3790236,74.4782245,POINT (447510 2807020)
955,1,17841994.04,30530.0,45.0,25.3791139,74.4782242,POINT (447510 2807030)
955,1,17841994.04,30540.0,45.0,25.3791142,74.4783236,POINT (447520 2807030)
955,1,17841994.04,30550.0,0.0,25.3792045,74.4783232,POINT (447520 2807040)
955,1,17841994.04,30560.0,0.0,25.3792948,74.4783228,POINT (447520 2807050)
955,1,17841994.04,30570.0,315.0,25.3793851,74.4783224,POINT (447520 2807060)
955,1,17841994.04,30580.0,270.0,25.3793848,74.478223,POINT (447510 2807060)
955,1,17841994.04,30590.0,315.0,25.3793844,74.4781236,POINT (447500 2807060)
955,1,17841994.04,30600.0,315.0,25.3794747,74.4781232,POINT (447500 2807070)
955,1,17841994.04,30610.0,270.0,25.3794744,74.4780238,POINT (447490 2807070)
955,1,17841994.04,30620.0,315.0,25.379474,74.4779244,POINT (447480 2807070)
955,1,17841994.04,30630.0,0.0,25.3795643,74.477924,POINT (447480 2807080)
955,1,17841994.04,30640.0,315.0,25.3796546,74.4779236,POINT (447480 2807090)
955,1,17841994.04,30650.0,225.0,25.3796543,74.4778242,POINT (447470 2807090)
955,1,17841994.04,30660.0,225.0,25.379564,74.4778246,POINT (447470 2807080)
955,1,17841994.04,30670.0,315.0,25.3795636,74.4777252,POINT (447460 2807080)
955,1,17841994.04,30680.0,315.0,25.3796539,74.4777248,POINT (447460 2807090)
955,1,17841994.04,30690.0,270.0,25.3796536,74.4776254,POINT (447450 2807090)
955,1,17841994.04,30700.0,315.0,25.3796532,74.477526,POINT (447440 2807090)
955,1,17841994.04,30710.0,0.0,25.3797435,74.4775256,POINT (447440 2807100)
955,1,17841994.04,30720.0,315.0,25.3798338,74.4775252,POINT (447440 2807110)
955,1,17841994.04,30730.0,315.0,25.3798335,74.4774258,POINT (447430 2807110)
955,1,17841994.04,30740.0,45.0,25.3799238,74.4774254,POINT (447430 2807120)
955,1,17841994.04,30750.0,45.0,25.3799241,74.4775249,POINT (447440 2807120)
955,1,17841994.04,30760.0,0.0,25.3800144,74.4775245,POINT (447440 2807130)
955,1,17841994.04,30770.0,45.0,25.3801047,74.4775241,POINT (447440 2807140)
955,1,17841994.04,30780.0,90.0,25.3801051,74.4776235,POINT (447450 2807140)
955,1,17841994.04,30790.0,45.0,25.3801054,74.4777229,POINT (447460 2807140)
955,1,17841994.04,30800.0,45.0,25.3801957,74.4777225,POINT (447460 2807150)
955,1,17841994.04,30810.0,135.0,25.3801961,74.4778219,POINT (447470 2807150)
955,1,17841994.04,30820.0,135.0,25.3801058,74.4778223,POINT (447470 2807140)
955,1,17841994.04,30830.0,90.0,25.3801061,74.4779217,POINT (447480 2807140)
955,1,17841994.04,30840.0,90.0,25.3801065,74.4780211,POINT (447490 2807140)
955,1,17841994.04,30850.0,90.0,25.3801068,74.4781205,POINT (447500 2807140)
955,1,17841994.04,30860.0,45.0,25.3801072,74.4782199,POINT (447510 2807140)
955,1,17841994.04,30870.0,45.0,25.3801975,74.4782195,POINT (447510 2807150)
955,1,17841994.04,30880.0,135.0,25.3801978,74.4783189,POINT (447520 2807150)
955,1,17841994.04,30890.0,135.0,25.3801075,74.4783193,POINT (447520 2807140)
955,1,17841994.04,30900.0,90.0,25.3801079,74.4784187,POINT (447530 2807140)
955,1,17841994.04,30910.0,135.0,25.3801082,74.4785181,POINT (447540 2807140)
955,1,17841994.04,30920.0,135.0,25.3800179,74.4785185,POINT (447540 2807130)
955,1,17841994.04,30930.0,90.0,25.3800183,74.4786179,POINT (447550 2807130)
955,1,17841994.04,30940.0,90.0,25.3800186,74.4787173,POINT (447560 2807130)
955,1,17841994.04,30950.0,45.0,25.380019,74.4788167,POINT (447570 2807130)
955,1,17841994.04,30960.0,45.0,25.3801093,74.4788163,POINT (447570 2807140)
955,1,17841994.04,30970.0,90.0,25.3801097,74.4789157,POINT (447580 2807140)
955,1,17841994.04,30980.0,90.0,25.38011,74.4790151,POINT (447590 2807140)
955,1,17841994.04,30990.0,45.0,25.3801104,74.4791145,POINT (447600 2807140)
955,1,17841994.04,31000.0,45.0,25.3802007,74.4791141,POINT (447600 2807150)
955,1,17841994.04,31010.0,45.0,25.380201,74.4792135,POINT (447610 2807150)
955,1,17841994.04,31020.0,45.0,25.3802913,74.4792131,POINT (447610 2807160)
955,1,17841994.04,31030.0,45.0,25.3802917,74.4793125,POINT (447620 2807160)
955,1,17841994.04,31040.0,0.0,25.380382,74.4793122,POINT (447620 2807170)
955,1,17841994.04,31050.0,315.0,25.3804723,74.4793118,POINT (447620 2807180)
955,1,17841994.04,31060.0,315.0,25.3804719,74.4792124,POINT (447610 2807180)
955,1,17841994.04,31070.0,0.0,25.3805622,74.479212,POINT (447610 2807190)
955,1,17841994.04,31080.0,45.0,25.3806525,74.4792116,POINT (447610 2807200)
955,1,17841994.04,31090.0,45.0,25.3806529,74.479311,POINT (447620 2807200)
955,1,17841994.04,31100.0,0.0,25.3807432,74.4793106,POINT (447620 2807210)
955,1,17841994.04,31110.0,315.0,25.3808335,74.4793102,POINT (447620 2807220)
955,1,17841994.04,31120.0,270.0,25.3808331,74.4792108,POINT (447610 2807220)
955,1,17841994.04,31130.0,225.0,25.3808328,74.4791114,POINT (447600 2807220)
955,1,17841994.04,31140.0,225.0,25.3807425,74.4791118,POINT (447600 2807210)
955,1,17841994.04,31150.0,315.0,25.3807421,74.4790124,POINT (447590 2807210)
955,1,17841994.04,31160.0,315.0,25.3808324,74.479012,POINT (447590 2807220)
955,1,17841994.04,31170.0,270.0,25.3808321,74.4789126,POINT (447580 2807220)
955,1,17841994.04,31180.0,315.0,25.3808317,74.4788132,POINT (447570 2807220)
955,1,17841994.04,31190.0,315.0,25.380922,74.4788128,POINT (447570 2807230)
955,1,17841994.04,31200.0,315.0,25.3809217,74.4787134,POINT (447560 2807230)
955,1,17841994.04,31210.0,315.0,25.381012,74.478713,POINT (447560 2807240)
955,1,17841994.04,31220.0,270.0,25.3810116,74.4786136,POINT (447550 2807240)
955,1,17841994.04,31230.0,315.0,25.3810113,74.4785142,POINT (447540 2807240)
955,1,17841994.04,31240.0,0.0,25.3811016,74.4785138,POINT (447540 2807250)
955,1,17841994.04,31250.0,315.0,25.3811919,74.4785134,POINT (447540 2807260)
955,1,17841994.04,31260.0,270.0,25.3811915,74.478414,POINT (447530 2807260)
955,1,17841994.04,31270.0,225.0,25.3811912,74.4783146,POINT (447520 2807260)
955,1,17841994.04,31280.0,225.0,25.3811009,74.478315,POINT (447520 2807250)
955,1,17841994.04,31290.0,315.0,25.3811005,74.4782156,POINT (447510 2807250)
955,1,17841994.04,31300.0,315.0,25.3811908,74.4782152,POINT (447510 2807260)
955,1,17841994.04,31310.0,270.0,25.3811905,74.4781158,POINT (447500 2807260)
955,1,17841994.04,31320.0,315.0,25.3811901,74.4780164,POINT (447490 2807260)
955,1,17841994.04,31330.0,0.0,25.3812804,74.478016,POINT (447490 2807270)
955,1,17841994.04,31340.0,315.0,25.3813707,74.4780157,POINT (447490 2807280)
955,1,17841994.04,31350.0,315.0,25.3813704,74.4779162,POINT (447480 2807280)
955,1,17841994.04,31360.0,0.0,25.3814607,74.4779159,POINT (447480 2807290)
955,1,17841994.04,31370.0,45.0,25.381551,74.4779155,POINT (447480 2807300)
955,1,17841994.04,31380.0,45.0,25.3815513,74.4780149,POINT (447490 2807300)
955,1,17841994.04,31390.0,0.0,25.3816416,74.4780145,POINT (447490 2807310)
955,1,17841994.04,31400.0,45.0,25.3817319,74.4780141,POINT (447490 2807320)
955,1,17841994.04,31410.0,45.0,25.3817323,74.4781135,POINT (447500 2807320)
955,1,17841994.04,31420.0,0.0,25.3818226,74.4781131,POINT (447500 2807330)
955,1,17841994.04,31430.0,45.0,25.3819129,74.4781127,POINT (447500 2807340)
955,1,17841994.04,31440.0,45.0,25.3819132,74.4782121,POINT (447510 2807340)
955,1,17841994.04,31450.0,45.0,25.3820035,74.4782117,POINT (447510 2807350)
955,1,17841994.04,31460.0,45.0,25.3820039,74.4783111,POINT (447520 2807350)
955,1,17841994.04,31470.0,0.0,25.3820942,74.4783108,POINT (447520 2807360)
955,1,17841994.04,31480.0,45.0,25.3821845,74.4783104,POINT (447520 2807370)
955,1,17841994.04,31490.0,45.0,25.3821848,74.4784098,POINT (447530 2807370)
955,1,17841994.04,31500.0,45.0,25.3822752,74.4784094,POINT (447530 2807380)
955,1,17841994.04,31510.0,45.0,25.3822755,74.4785088,POINT (447540 2807380)
955,1,17841994.04,31520.0,45.0,25.3823658,74.4785084,POINT (447540 2807390)
955,1,17841994.04,31530.0,90.0,25.3823662,74.4786078,POINT (447550 2807390)
955,1,17841994.04,31540.0,45.0,25.3823665,74.4787072,POINT (447560 2807390)
955,1,17841994.04,31550.0,45.0,25.3824568,74.4787068,POINT (447560 2807400)
955,1,17841994.04,31560.0,45.0,25.3824572,74.4788062,POINT (447570 2807400)
955,1,17841994.04,31570.0,0.0,25.3825475,74.4788058,POINT (447570 2807410)
955,1,17841994.04,31580.0,45.0,25.3826378,74.4788055,POINT (447570 2807420)
955,1,17841994.04,31590.0,45.0,25.3826381,74.4789049,POINT (447580 2807420)
955,1,17841994.04,31600.0,0.0,25.3827284,74.4789045,POINT (447580 2807430)
955,1,17841994.04,31610.0,45.0,25.3828187,74.4789041,POINT (447580 2807440)
955,1,17841994.04,31620.0,90.0,25.3828191,74.4790035,POINT (447590 2807440)
955,1,17841994.04,31630.0,45.0,25.3828194,74.4791029,POINT (447600 2807440)
955,1,17841994.04,31640.0,0.0,25.3829097,74.4791025,POINT (447600 2807450)
955,1,17841994.04,31650.0,45.0,25.383,74.4791021,POINT (447600 2807460)
955,1,17841994.04,31660.0,45.0,25.3830004,74.4792015,POINT (447610 2807460)
955,1,17841994.04,31670.0,45.0,25.3830907,74.4792011,POINT (447610 2807470)
955,1,17841994.04,31680.0,45.0,25.383091,74.4793005,POINT (447620 2807470)
955,1,17841994.04,31690.0,0.0,25.3831813,74.4793002,POINT (447620 2807480)
955,1,17841994.04,31700.0,45.0,25.3832716,74.4792998,POINT (447620 2807490)
955,1,17841994.04,31710.0,45.0,25.383272,74.4793992,POINT (447630 2807490)
955,1,17841994.04,31720.0,45.0,25.3833623,74.4793988,POINT (447630 2807500)
955,1,17841994.04,31730.0,45.0,25.3833627,74.4794982,POINT (447640 2807500)
955,1,17841994.04,31740.0,0.0,25.383453,74.4794978,POINT (447640 2807510)
955,1,17841994.04,31750.0,45.0,25.3835433,74.4794974,POINT (447640 2807520)
955,1,17841994.04,31760.0,45.0,25.3835436,74.4795968,POINT (447650 2807520)
955,1,17841994.04,31770.0,45.0,25.3836339,74.4795964,POINT (447650 2807530)
955,1,17841994.04,31780.0,90.0,25.3836343,74.4796958,POINT (447660 2807530)
955,1,17841994.04,31790.0,45.0,25.3836346,74.4797952,POINT (447670 2807530)
955,1,17841994.04,31800.0,45.0,25.3837249,74.4797949,POINT (447670 2807540)
955,1,17841994.04,31810.0,90.0,25.3837253,74.4798943,POINT (447680 2807540)
955,1,17841994.04,31820.0,45.0,25.3837256,74.4799937,POINT (447690 2807540)
955,1,17841994.04,31830.0,0.0,25.3838159,74.4799933,POINT (447690 2807550)
955,1,17841994.04,31840.0,45.0,25.3839062,74.4799929,POINT (447690 2807560)
955,1,17841994.04,31850.0,90.0,25.3839066,74.4800923,POINT (447700 2807560)
955,1,17841994.04,31860.0,45.0,25.3839069,74.4801917,POINT (447710 2807560)
955,1,17841994.04,31870.0,45.0,25.3839972,74.4801913,POINT (447710 2807570)
955,1,17841994.04,31880.0,90.0,25.3839976,74.4802907,POINT (447720 2807570)
955,1,17841994.04,31890.0,45.0,25.3839979,74.4803901,POINT (447730 2807570)
955,1,17841994.04,31900.0,45.0,25.3840882,74.4803897,POINT (447730 2807580)
955,1,17841994.04,31910.0,45.0,25.3840886,74.4804891,POINT (447740 2807580)
955,1,17841994.04,31920.0,45.0,25.3841789,74.4804888,POINT (447740 2807590)
955,1,17841994.04,31930.0,90.0,25.3841792,74.4805882,POINT (447750 2807590)
955,1,17841994.04,31940.0,45.0,25.3841796,74.4806876,POINT (447760 2807590)
955,1,17841994.04,31950.0,45.0,25.3842699,74.4806872,POINT (447760 2807600)
955,1,17841994.04,31960.0,45.0,25.3842702,74.4807866,POINT (447770 2807600)
955,1,17841994.04,31970.0,45.0,25.3843605,74.4807862,POINT (447770 2807610)
955,1,17841994.04,31980.0,90.0,25.3843609,74.4808856,POINT (447780 2807610)
955,1,17841994.04,31990.0,45.0,25.3843612,74.480985,POINT (447790 2807610)
955,1,17841994.04,32000.0,45.0,25.3844516,74.4809846,POINT (447790 2807620)
955,1,17841994.04,32010.0,135.0,25.3844519,74.481084,POINT (447800 2807620)
955,1,17841994.04,32020.0,135.0,25.3843616,74.4810844,POINT (447800 2807610)
955,1,17841994.04,32030.0,90.0,25.3843619,74.4811838,POINT (447810 2807610)
955,1,17841994.04,32040.0,45.0,25.3843623,74.4812832,POINT (447820 2807610)
955,1,17841994.04,32050.0,0.0,25.3844526,74.4812828,POINT (447820 2807620)
955,1,17841994.04,32060.0,45.0,25.3845429,74.4812825,POINT (447820 2807630)
955,1,17841994.04,32070.0,90.0,25.3845433,74.4813819,POINT (447830 2807630)
955,1,17841994.04,32080.0,45.0,25.3845436,74.4814813,POINT (447840 2807630)
955,1,17841994.04,32090.0,45.0,25.3846339,74.4814809,POINT (447840 2807640)
955,1,17841994.04,32100.0,90.0,25.3846343,74.4815803,POINT (447850 2807640)
955,1,17841994.04,32110.0,90.0,25.3846346,74.4816797,POINT (447860 2807640)
955,1,17841994.04,32120.0,45.0,25.384635,74.4817791,POINT (447870 2807640)
955,1,17841994.04,32130.0,45.0,25.3847253,74.4817787,POINT (447870 2807650)
955,1,17841994.04,32140.0,90.0,25.3847256,74.4818781,POINT (447880 2807650)
955,1,17841994.04,32150.0,90.0,25.384726,74.4819775,POINT (447890 2807650)
955,1,17841994.04,32160.0,45.0,25.3847263,74.4820769,POINT (447900 2807650)
955,1,17841994.04,32170.0,45.0,25.3848166,74.4820766,POINT (447900 2807660)
955,1,17841994.04,32180.0,45.0,25.384817,74.482176,POINT (447910 2807660)
955,1,17841994.04,32190.0,45.0,25.3849073,74.4821756,POINT (447910 2807670)
955,1,17841994.04,32200.0,90.0,25.3849076,74.482275,POINT (447920 2807670)
955,1,17841994.04,32210.0,45.0,25.384908,74.4823744,POINT (447930 2807670)
955,1,17841994.04,32220.0,45.0,25.3849983,74.482374,POINT (447930 2807680)
955,1,17841994.04,32230.0,90.0,25.3849986,74.4824734,POINT (447940 2807680)
955,1,17841994.04,32240.0,45.0,25.384999,74.4825728,POINT (447950 2807680)
955,1,17841994.04,32250.0,45.0,25.3850893,74.4825724,POINT (447950 2807690)
955,1,17841994.04,32260.0,90.0,25.3850896,74.4826718,POINT (447960 2807690)
955,1,17841994.04,32270.0,45.0,25.38509,74.4827712,POINT (447970 2807690)
955,1,17841994.04,32280.0,45.0,25.3851803,74.4827709,POINT (447970 2807700)
955,1,17841994.04,32290.0,90.0,25.3851806,74.4828703,POINT (447980 2807700)
955,1,17841994.04,32300.0,45.0,25.385181,74.4829697,POINT (447990 2807700)
955,1,17841994.04,32310.0,45.0,25.3852713,74.4829693,POINT (447990 2807710)
955,1,17841994.04,32320.0,90.0,25.3852716,74.4830687,POINT (448000 2807710)
955,1,17841994.04,32330.0,90.0,25.385272,74.4831681,POINT (448010 2807710)
955,1,17841994.04,32340.0,45.0,25.3852723,74.4832675,POINT (448020 2807710)
955,1,17841994.04,32350.0,45.0,25.3853626,74.4832671,POINT (448020 2807720)
955,1,17841994.04,32360.0,90.0,25.385363,74.4833665,POINT (448030 2807720)
955,1,17841994.04,32370.0,45.0,25.3853633,74.4834659,POINT (448040 2807720)
955,1,17841994.04,32380.0,45.0,25.3854536,74.4834656,POINT (448040 2807730)
955,1,17841994.04,32390.0,45.0,25.385454,74.483565,POINT (448050 2807730)
955,1,17841994.04,32400.0,45.0,25.3855443,74.4835646,POINT (448050 2807740)
955,1,17841994.04,32410.0,45.0,25.3855446,74.483664,POINT (448060 2807740)
955,1,17841994.04,32420.0,45.0,25.3856349,74.4836636,POINT (448060 2807750)
955,1,17841994.04,32430.0,45.0,25.3856353,74.483763,POINT (448070 2807750)
955,1,17841994.04,32440.0,0.0,25.3857256,74.4837626,POINT (448070 2807760)
955,1,17841994.04,32450.0,45.0,25.3858159,74.4837622,POINT (448070 2807770)
955,1,17841994.04,32460.0,90.0,25.3858162,74.4838616,POINT (448080 2807770)
955,1,17841994.04,32470.0,45.0,25.3858166,74.4839611,POINT (448090 2807770)
955,1,17841994.04,32480.0,45.0,25.3859069,74.4839607,POINT (448090 2807780)
955,1,17841994.04,32490.0,90.0,25.3859072,74.4840601,POINT (448100 2807780)
955,1,17841994.04,32500.0,45.0,25.3859076,74.4841595,POINT (448110 2807780)
955,1,17841994.04,32510.0,45.0,25.3859979,74.4841591,POINT (448110 2807790)
955,1,17841994.04,32520.0,90.0,25.3859982,74.4842585,POINT (448120 2807790)
955,1,17841994.04,32530.0,45.0,25.3859986,74.4843579,POINT (448130 2807790)
955,1,17841994.04,32540.0,0.0,25.3860889,74.4843575,POINT (448130 2807800)
955,1,17841994.04,32550.0,45.0,25.3861792,74.4843571,POINT (448130 2807810)
955,1,17841994.04,32560.0,90.0,25.3861795,74.4844566,POINT (448140 2807810)
955,1,17841994.04,32570.0,45.0,25.3861799,74.484556,POINT (448150 2807810)
955,1,17841994.04,32580.0,45.0,25.3862702,74.4845556,POINT (448150 2807820)
955,1,17841994.04,32590.0,90.0,25.3862705,74.484655,POINT (448160 2807820)
955,1,17841994.04,32600.0,45.0,25.3862709,74.4847544,POINT (448170 2807820)
955,1,17841994.04,32610.0,45.0,25.3863612,74.484754,POINT (448170 2807830)
955,1,17841994.04,32620.0,90.0,25.3863615,74.4848534,POINT (448180 2807830)
955,1,17841994.04,32630.0,90.0,25.3863619,74.4849528,POINT (448190 2807830)
955,1,17841994.04,32640.0,90.0,25.3863622,74.4850522,POINT (448200 2807830)
955,1,17841994.04,32650.0,90.0,25.3863626,74.4851516,POINT (448210 2807830)
955,1,17841994.04,32660.0,45.0,25.3863629,74.485251,POINT (448220 2807830)
955,1,17841994.04,32670.0,45.0,25.3864532,74.4852507,POINT (448220 2807840)
955,1,17841994.04,32680.0,90.0,25.3864536,74.4853501,POINT (448230 2807840)
955,1,17841994.04,32690.0,45.0,25.3864539,74.4854495,POINT (448240 2807840)
955,1,17841994.04,32700.0,45.0,25.3865442,74.4854491,POINT (448240 2807850)
955,1,17841994.04,32710.0,90.0,25.3865446,74.4855485,POINT (448250 2807850)
955,1,17841994.04,32720.0,90.0,25.3865449,74.4856479,POINT (448260 2807850)
955,1,17841994.04,32730.0,135.0,25.3865453,74.4857473,POINT (448270 2807850)
955,1,17841994.04,32740.0,135.0,25.386455,74.4857477,POINT (448270 2807840)
955,1,17841994.04,32750.0,90.0,25.3864553,74.4858471,POINT (448280 2807840)
955,1,17841994.04,32760.0,90.0,25.3864557,74.4859465,POINT (448290 2807840)
955,1,17841994.04,32770.0,135.0,25.386456,74.4860459,POINT (448300 2807840)
955,1,17841994.04,32780.0,135.0,25.3863657,74.4860463,POINT (448300 2807830)
955,1,17841994.04,32790.0,90.0,25.386366,74.4861457,POINT (448310 2807830)
955,1,17841994.04,32800.0,135.0,25.3863664,74.4862451,POINT (448320 2807830)
955,1,17841994.04,32810.0,135.0,25.3862761,74.4862455,POINT (448320 2807820)
955,1,17841994.04,32820.0,90.0,25.3862764,74.4863449,POINT (448330 2807820)
955,1,17841994.04,32830.0,135.0,25.3862768,74.4864443,POINT (448340 2807820)
955,1,17841994.04,32840.0,135.0,25.3861865,74.4864447,POINT (448340 2807810)
955,1,17841994.04,32850.0,90.0,25.3861868,74.4865441,POINT (448350 2807810)
955,1,17841994.04,32860.0,135.0,25.3861872,74.4866435,POINT (448360 2807810)
955,1,17841994.04,32870.0,135.0,25.3860969,74.4866439,POINT (448360 2807800)
955,1,17841994.04,32880.0,90.0,25.3860972,74.4867433,POINT (448370 2807800)
955,1,17841994.04,32890.0,135.0,25.3860976,74.4868427,POINT (448380 2807800)
955,1,17841994.04,32900.0,135.0,25.3860073,74.4868431,POINT (448380 2807790)
955,1,17841994.04,32910.0,90.0,25.3860076,74.4869425,POINT (448390 2807790)
955,1,17841994.04,32920.0,135.0,25.386008,74.4870419,POINT (448400 2807790)
955,1,17841994.04,32930.0,135.0,25.3859177,74.4870423,POINT (448400 2807780)
955,1,17841994.04,32940.0,135.0,25.385918,74.4871417,POINT (448410 2807780)
955,1,17841994.04,32950.0,135.0,25.3858277,74.4871421,POINT (448410 2807770)
955,1,17841994.04,32960.0,135.0,25.385828,74.4872415,POINT (448420 2807770)
955,1,17841994.04,32970.0,135.0,25.3857377,74.4872419,POINT (448420 2807760)
955,1,17841994.04,32980.0,135.0,25.3857381,74.4873413,POINT (448430 2807760)
955,1,17841994.04,32990.0,135.0,25.3856478,74.4873417,POINT (448430 2807750)
955,1,17841994.04,33000.0,135.0,25.3856481,74.4874411,POINT (448440 2807750)
955,1,17841994.04,33010.0,135.0,25.3855578,74.4874414,POINT (448440 2807740)
955,1,17841994.04,33020.0,90.0,25.3855582,74.4875409,POINT (448450 2807740)
955,1,17841994.04,33030.0,135.0,25.3855585,74.4876403,POINT (448460 2807740)
955,1,17841994.04,33040.0,135.0,25.3854682,74.4876406,POINT (448460 2807730)
955,1,17841994.04,33050.0,90.0,25.3854686,74.48774,POINT (448470 2807730)
955,1,17841994.04,33060.0,135.0,25.3854689,74.4878395,POINT (448480 2807730)
955,1,17841994.04,33070.0,180.0,25.3853786,74.4878398,POINT (448480 2807720)
955,1,17841994.04,33080.0,135.0,25.3852883,74.4878402,POINT (448480 2807710)
955,1,17841994.04,33090.0,135.0,25.3852887,74.4879396,POINT (448490 2807710)
955,1,17841994.04,33100.0,135.0,25.3851984,74.48794,POINT (448490 2807700)
955,1,17841994.04,33110.0,45.0,25.3851987,74.4880394,POINT (448500 2807700)
955,1,17841994.04,33120.0,0.0,25.385289,74.488039,POINT (448500 2807710)
955,1,17841994.04,33130.0,45.0,25.3853793,74.4880386,POINT (448500 2807720)
955,1,17841994.04,33140.0,90.0,25.3853797,74.4881381,POINT (448510 2807720)
955,1,17841994.04,33150.0,45.0,25.38538,74.4882375,POINT (448520 2807720)
955,1,17841994.04,33160.0,45.0,25.3854703,74.4882371,POINT (448520 2807730)
955,1,17841994.04,33170.0,90.0,25.3854706,74.4883365,POINT (448530 2807730)
955,1,17841994.04,33180.0,90.0,25.385471,74.4884359,POINT (448540 2807730)
955,1,17841994.04,33190.0,90.0,25.3854713,74.4885353,POINT (448550 2807730)
955,1,17841994.04,33200.0,135.0,25.3854717,74.4886347,POINT (448560 2807730)
955,1,17841994.04,33210.0,135.0,25.3853814,74.4886351,POINT (448560 2807720)
955,1,17841994.04,33220.0,90.0,25.3853817,74.4887345,POINT (448570 2807720)
955,1,17841994.04,33230.0,135.0,25.3853821,74.4888339,POINT (448580 2807720)
955,1,17841994.04,33240.0,135.0,25.3852918,74.4888343,POINT (448580 2807710)
955,1,17841994.04,33250.0,90.0,25.3852921,74.4889337,POINT (448590 2807710)
955,1,17841994.04,33260.0,90.0,25.3852925,74.4890331,POINT (448600 2807710)
955,1,17841994.04,33270.0,135.0,25.3852928,74.4891325,POINT (448610 2807710)
955,1,17841994.04,33280.0,135.0,25.3852025,74.4891329,POINT (448610 2807700)
955,1,17841994.04,33290.0,90.0,25.3852028,74.4892323,POINT (448620 2807700)
955,1,17841994.04,33300.0,90.0,25.3852032,74.4893317,POINT (448630 2807700)
955,1,17841994.04,33310.0,90.0,25.3852035,74.4894311,POINT (448640 2807700)
955,1,17841994.04,33320.0,90.0,25.3852039,74.4895305,POINT (448650 2807700)
955,1,17841994.04,33330.0,90.0,25.3852042,74.4896299,POINT (448660 2807700)
955,1,17841994.04,33340.0,135.0,25.3852046,74.4897293,POINT (448670 2807700)
955,1,17841994.04,33350.0,135.0,25.3851143,74.4897297,POINT (448670 2807690)
955,1,17841994.04,33360.0,90.0,25.3851146,74.4898291,POINT (448680 2807690)
955,1,17841994.04,33370.0,135.0,25.385115,74.4899285,POINT (448690 2807690)
955,1,17841994.04,33380.0,135.0,25.3850247,74.4899289,POINT (448690 2807680)
955,1,17841994.04,33390.0,135.0,25.385025,74.4900283,POINT (448700 2807680)
955,1,17841994.04,33400.0,135.0,25.3849347,74.4900287,POINT (448700 2807670)
955,1,17841994.04,33410.0,135.0,25.384935,74.4901281,POINT (448710 2807670)
955,1,17841994.04,33420.0,180.0,25.3848447,74.4901285,POINT (448710 2807660)
955,1,17841994.04,33430.0,135.0,25.3847544,74.4901288,POINT (448710 2807650)
955,1,17841994.04,33440.0,90.0,25.3847548,74.4902283,POINT (448720 2807650)
955,1,17841994.04,33450.0,90.0,25.3847551,74.4903277,POINT (448730 2807650)
955,1,17841994.04,33460.0,90.0,25.3847555,74.4904271,POINT (448740 2807650)
955,1,17841994.04,33470.0,45.0,25.3847558,74.4905265,POINT (448750 2807650)
955,1,17841994.04,33480.0,315.0,25.3848461,74.4905261,POINT (448750 2807660)
955,1,17841994.04,33490.0,315.0,25.3848458,74.4904267,POINT (448740 2807660)
955,1,17841994.04,33500.0,45.0,25.3849361,74.4904263,POINT (448740 2807670)
955,1,17841994.04,33510.0,45.0,25.3849364,74.4905257,POINT (448750 2807670)
955,1,17841994.04,33520.0,0.0,25.3850267,74.4905253,POINT (448750 2807680)
955,1,17841994.04,33530.0,45.0,25.385117,74.490525,POINT (448750 2807690)
955,1,17841994.04,33540.0,45.0,25.3851174,74.4906244,POINT (448760 2807690)
955,1,17841994.04,33550.0,0.0,25.3852077,74.490624,POINT (448760 2807700)
955,1,17841994.04,33560.0,45.0,25.385298,74.4906236,POINT (448760 2807710)
955,1,17841994.04,33570.0,90.0,25.3852983,74.490723,POINT (448770 2807710)
955,1,17841994.04,33580.0,45.0,25.3852987,74.4908224,POINT (448780 2807710)
955,1,17841994.04,33590.0,45.0,25.385389,74.490822,POINT (448780 2807720)
955,1,17841994.04,33600.0,90.0,25.3853893,74.4909214,POINT (448790 2807720)
955,1,17841994.04,33610.0,45.0,25.3853897,74.4910209,POINT (448800 2807720)
955,1,17841994.04,33620.0,45.0,25.38548,74.4910205,POINT (448800 2807730)
955,1,17841994.04,33630.0,90.0,25.3854803,74.4911199,POINT (448810 2807730)
955,1,17841994.04,33640.0,90.0,25.3854806,74.4912193,POINT (448820 2807730)
